主体ID,销售组织,客戶編碼,客户,客名,销售部门,销售业务员,商品名称,销售数量,数量,主计量,合计含税金额,线索客户编码,线索客户名称,ERP订单号,ERP订单状态,要求送货日期,创建时间,商品編碼,小類編碼,小類,客戶屬性,訂單總金額
2586076448577028103,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1920.82,,,14795691,已登记,2026-07-20 00:00:00,2026-07-17 11:28:46,1300607015,1300607,帶皮腿扒,凍肉店,0
2586075091344293888,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,2484.86,,,14795686,已登记,2026-07-18 00:00:00,2026-07-17 11:26:09,1300101043,1300101,一號肉,凍肉店,2484.86
2586075091344293888,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹面精肉|25KG,1,25,千克,2484.86,,,14795686,已登记,2026-07-18 00:00:00,2026-07-17 11:26:09,1300109002,1300109,面精肉,凍肉店,0
2586075091344293888,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,華英全淨膛鴨|12.8KG (1.6KG/只),1,12.8,千克,2484.86,,,14795686,已登记,2026-07-18 00:00:00,2026-07-17 11:26:09,1300901004,1300901,整鴨,凍肉店,0
2586075091344293888,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,2484.86,,,14795686,已登记,2026-07-18 00:00:00,2026-07-17 11:26:09,1300607015,1300607,帶皮腿扒,凍肉店,0
2586069688298504201,香港事业部,NFT00.002819,信希食品有限公司,信希,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 200-220G|15KG,1,15,千克,234.75,,,14795673,已登记,2026-07-20 00:00:00,2026-07-17 11:15:39,1300603036,1300603,帶骨全腿,批發-飛機,234.75
2586056038869368839,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,高峰法式羊排 8 支骨|20KG,10,200,千克,18624,,,14795409,已登记,2026-07-18 00:00:00,2026-07-17 10:49:11,1300501020,1300501,羊排,批發-加工,18624
2586041341491281923,香港事业部,NFT00.002819,信希食品有限公司,信希,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 200-220G|15KG,1,15,千克,234.75,,,14795365,已登记,2026-07-18 00:00:00,2026-07-17 10:20:38,1300603036,1300603,帶骨全腿,批發-飛機,234.75
2586041255615004677,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城雞翅尖IQF|10KG,1,10,千克,97,,,14795634,已登记,2026-07-17 00:00:00,2026-07-17 10:20:30,1300627002,1300627,翅尖,凍肉店,97
2586017203798147081,香港事业部,NFT00.003034,豪氣有限公司,豪氣,分销业务冻品水产部销售部,萧景新,中國三號肉|25KG (7-10條),15,375,千克,8437.5,,,14795601,已登记,2026-07-17 00:00:00,2026-07-17 09:33:52,1300103041,1300103,三號肉,批發-加工,8437.5
2586008588070682633,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,精品面精肉|25KG,3,75,千克,2435.4,,,14795244,已登记,2026-07-17 00:00:00,2026-07-17 09:17:06,1300109012,1300109,面精肉,批發-飛機,2435.4
2585993031722205193,香港事业部,NFT00.003034,豪氣有限公司,豪氣,分销业务冻品水产部销售部,萧景新,中國三號肉|25KG (7-10條),30,750,千克,16875,,,14795565,已关闭,2026-07-17 00:00:00,2026-07-17 08:46:56,1300103041,1300103,三號肉,批發-加工,16875
2585360803923230721,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),2,30,千克,443.4,,,14793355,已登记,2026-07-17 00:00:00,2026-07-16 12:20:15,1300607015,1300607,帶皮腿扒,批發-飛機,443.4
2585342936882348033,香港事业部,15MYKD.KSH05,佳城興業有限公司火炭,佳城興業,分销业务冻品水产部销售部,岑美玉,河南去皮上腿肉|12KG,5,60,千克,942,,,14794596,已登记,2026-07-17 00:00:00,2026-07-16 11:45:34,1300609001,1300609,去皮上腿肉,批發-加工,942
2585342644824571911,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1042.2,,,14793322,已登记,2026-07-17 00:00:00,2026-07-16 11:45:01,1300603041,1300603,帶骨全腿,凍肉店,1042.2
2585342644824571911,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1042.2,,,14793322,已登记,2026-07-17 00:00:00,2026-07-16 11:45:01,1300607015,1300607,帶皮腿扒,凍肉店,0
2585336485818400776,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,華英煙熏鴨胸肉|10KG (240-260G/塊)日文包裝,5,50,千克,5116.75,,,14793316,已登记,2026-07-17 00:00:00,2026-07-16 11:33:03,1300904024,1300904,煙熏鴨胸,批發-加工,5116.75
2585336485818400776,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,金鷹面精肉|25KG,5,125,千克,5116.75,,,14793316,已登记,2026-07-17 00:00:00,2026-07-16 11:33:03,1300109002,1300109,面精肉,批發-加工,0
2585334673342201858,香港事业部,15MYKD.KSH05,佳城興業有限公司火炭,佳城興業,分销业务冻品水产部销售部,岑美玉,華英全淨膛鴨|11.2KG (1.4KG/只),3,33.6,千克,352.8,,,14794576,已登记,2026-07-17 00:00:00,2026-07-16 11:29:32,1300901002,1300901,整鴨,批發-加工,352.8
2585333049844563974,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,10,120,千克,1884,,,14793315,已登记,2026-07-17 00:00:00,2026-07-16 11:26:24,1300609001,1300609,去皮上腿肉,批發-飛機,1884
2585297985731559425,香港事业部,NFT00.000337,新城發食品有限公司,新城發,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,4,100,千克,4961.55,,,14794492,已登记,2026-07-17 00:00:00,2026-07-16 10:18:23,1300109002,1300109,面精肉,批發-加工,4961.55
2585297985731559425,香港事业部,NFT00.000337,新城發食品有限公司,新城發,分销业务冻品水产部销售部,许至邦,至尊梅肉|25KG,2,50,千克,4961.55,,,14794492,已登记,2026-07-17 00:00:00,2026-07-16 10:18:23,1300101043,1300101,一號肉,批發-加工,0
2585290426612187141,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,1,25,千克,954.65,,,14793212,已登记,2026-07-16 00:00:00,2026-07-16 10:03:42,1300109002,1300109,面精肉,凍肉店,954.65
2585290426612187141,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,954.65,,,14793212,已登记,2026-07-16 00:00:00,2026-07-16 10:03:42,1300624103,1300624,琵琶腿,凍肉店,0
2585283022065500168,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,631.95,,,14793202,已登记,2026-07-16 00:00:00,2026-07-16 09:49:20,1300603040,1300603,帶骨全腿,批發-飛機,631.95
2585283022065500168,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (250克+/塊),2,30,千克,631.95,,,14793202,已登记,2026-07-16 00:00:00,2026-07-16 09:49:20,1300607014,1300607,帶皮腿扒,批發-飛機,0
2585261255171244041,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰法式小切羊排 |10KG,1,10,千克,1029.6,,,14794324,已登记,2026-07-16 00:00:00,2026-07-16 09:07:06,1300501022,1300501,羊排,批發-飛機,1029.6
2584644240192569351,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1042.2,,,14794052,已登记,2026-07-16 00:00:00,2026-07-15 13:09:56,1300603041,1300603,帶骨全腿,凍肉店,1042.2
2584644240192569351,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1042.2,,,14794052,已登记,2026-07-16 00:00:00,2026-07-15 13:09:56,1300607015,1300607,帶皮腿扒,凍肉店,0
2584639232237633544,香港事业部,NFT00.002481,啟興食品貿易公司(大埔道),啟興,分销业务冻品水产部销售部,岑美玉,金鷹面精肉|25KG,1,25,千克,826.65,,,14793055,已登记,2026-07-16 00:00:00,2026-07-15 13:00:13,1300109002,1300109,面精肉,批發-加工,826.65
2584620669388980224,香港事业部,NFT00.002481,啟興食品貿易公司(大埔道),啟興,分销业务冻品水产部销售部,岑美玉,金鷹面精肉|25KG,2,50,千克,1653.3,,,14794009,已关闭,2026-07-16 00:00:00,2026-07-15 12:24:11,1300109002,1300109,面精肉,批發-加工,1653.3
2584581971733643267,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,華英煙熏鴨胸肉|10KG (220-240G/塊)日文包裝,1,10,千克,351.84,,,14792939,已登记,2026-07-15 00:00:00,2026-07-15 11:09:07,1300904023,1300904,煙熏鴨胸,批發-加工,351.84
2584581971733643267,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,山東全淨膛鴨|12.8KG (1.6KG/只),1,12.8,千克,351.84,,,14792939,已登记,2026-07-15 00:00:00,2026-07-15 11:09:07,1300901052,1300901,整鴨,批發-加工,0
2584571474833571847,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),20,300,千克,4434,,,14793896,已登记,2026-07-15 00:00:00,2026-07-15 10:48:45,1300607015,1300607,帶皮腿扒,批發-加工,4434
2584567721032155136,香港事业部,NFT00.002819,信希食品有限公司,信希,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 200-220G|15KG,1,15,千克,234.75,,,14792923,已登记,2026-07-16 00:00:00,2026-07-15 10:41:27,1300603036,1300603,帶骨全腿,批發-飛機,234.75
2584563640813223937,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,優質梅肉|25KG,6,150,千克,3572.1,,,14792904,已登记,2026-07-15 00:00:00,2026-07-15 10:33:33,1300101007,1300101,一號肉,批發-加工,3572.1
2584557138255806468,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,128,,,14792898,已登记,2026-07-15 00:00:00,2026-07-15 10:20:55,1300624103,1300624,琵琶腿,凍肉店,128
2584544012812681221,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,3,75,千克,2454.9,,,14793826,已登记,2026-07-16 00:00:00,2026-07-15 09:55:28,1300109002,1300109,面精肉,批發-加工,2454.9
2584530131501449222,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,188.55,,,14793784,已登记,2026-07-15 00:00:00,2026-07-15 09:28:32,1300603040,1300603,帶骨全腿,批發-飛機,188.55
2584528903140802560,香港事业部,NFT00.000185,萬駿貿易公司,萬駿,分销业务冻品水产部销售部,岑美玉,至尊梅肉|25KG,6,150,千克,5165.25,,,14792872,已登记,2026-07-15 00:00:00,2026-07-15 09:26:12,1300101043,1300101,一號肉,批發-加工,5165.25
2583974757847269381,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,1,12,千克,188.4,,,14792777,已登记,2026-07-15 00:00:00,2026-07-14 15:30:57,1300609001,1300609,去皮上腿肉,批發-飛機,188.4
2583932632808030211,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,八合里牛筋丸(業務裝),1,10,包,1980,,,14792718,已登记,2026-07-15 00:00:00,2026-07-14 14:09:14,1310201023,1310201,丸類.牛肉丸,批發-飛機,1980
2583932632808030211,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,八合里牛肉丸(業務裝),1,10,包,1980,,,14792718,已登记,2026-07-15 00:00:00,2026-07-14 14:09:14,1310201022,1310201,丸類.牛肉丸,批發-飛機,0
2583916286185570306,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹面精肉|25KG,1,25,千克,2730.25,,,14792716,已登记,2026-07-15 00:00:00,2026-07-14 13:37:31,1300109002,1300109,面精肉,凍肉店,2730.25
2583916286185570306,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,2730.25,,,14792716,已登记,2026-07-15 00:00:00,2026-07-14 13:37:31,1300101043,1300101,一號肉,凍肉店,0
2583916286185570306,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,2730.25,,,14792716,已登记,2026-07-15 00:00:00,2026-07-14 13:37:31,1300603041,1300603,帶骨全腿,凍肉店,0
2583916286185570306,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,2730.25,,,14792716,已登记,2026-07-15 00:00:00,2026-07-14 13:37:31,1300607015,1300607,帶皮腿扒,凍肉店,0
2583891572943749123,香港事业部,NFT00.003034,豪氣有限公司,豪氣,分销业务冻品水产部销售部,萧景新,高峰柱裝羊卷肉|20KG,2,40,千克,2376,,,14792263,已登记,2026-07-15 00:00:00,2026-07-14 12:49:34,1300511002,1300511,羊卷肉,批發-加工,2376
2583858097945575433,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,精品面精肉|25KG,2,50,千克,1623.6,,,14792657,已登记,2026-07-15 00:00:00,2026-07-14 11:44:36,1300109012,1300109,面精肉,批發-飛機,1623.6
2583826194928500744,香港事业部,NFT00.000337,新城發食品有限公司,新城發,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,4,100,千克,3273.2,,,14791504,已登记,2026-07-15 00:00:00,2026-07-14 10:42:42,1300109002,1300109,面精肉,批發-加工,3273.2
2583807683642523653,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城翅根|10KG(60克以上/只),1,10,千克,128,,,14792172,已登记,2026-07-14 00:00:00,2026-07-14 10:06:48,1300626003,1300626,翅根,凍肉店,128
2583794824487370758,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,6,72,千克,1130.4,,,14792158,已登记,2026-07-14 00:00:00,2026-07-14 09:41:50,1300609001,1300609,去皮上腿肉,批發-飛機,1130.4
2583787377014079495,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧欣城帶骨雞全腿 280-300G|15KG,15,225,千克,2828.25,,,14791328,已登记,2026-07-14 00:00:00,2026-07-14 09:27:23,1300603040,1300603,帶骨全腿,批發-加工,2828.25
2583233489441652738,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,精品面精肉|25KG,2,50,千克,1623.6,,,14791883,已登记,2026-07-14 00:00:00,2026-07-13 15:32:42,1300109012,1300109,面精肉,批發-飛機,1623.6
2583230783612256257,香港事业部,NFT00.003034,豪氣有限公司,豪氣,分销业务冻品水产部销售部,萧景新,高峰四號肉 25KG,10,250,千克,4459,,,14791881,已登记,2026-07-14 00:00:00,2026-07-13 15:27:28,1300104005,1300104,四號肉,批發-加工,4459
2583212607310659589,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,華英鴨胸肉|10KG 220-240G/塊),1,10,千克,136,,,14791162,已关闭,2026-07-14 00:00:00,2026-07-13 14:52:11,1300903003,1300903,生鴨胸,批發-飛機,136
2583112087919132681,香港事业部,NFT00.002551,溢利食品(香港)有限公司,溢利,分销业务冻品水产部销售部,凌靖翔,中國紅布腸|20KG,2,40,千克,970.2,,,14791017,已登记,2026-07-14 00:00:00,2026-07-13 11:37:09,1300114011,1300114,熟食,批發-飛機,970.2
2583108617562488834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,山東帶骨鴨腿|10KG（220-240G/只）,1,10,千克,1264.05,,,14790988,已登记,2026-07-14 00:00:00,2026-07-13 11:30:26,1300902011,1300902,帶骨整腿,凍肉店,1264.05
2583108617562488834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,1264.05,,,14790988,已登记,2026-07-14 00:00:00,2026-07-13 11:30:26,1300111003,1300111,寸骨,凍肉店,0
2583108617562488834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1264.05,,,14790988,已登记,2026-07-14 00:00:00,2026-07-13 11:30:26,1300607015,1300607,帶皮腿扒,凍肉店,0
2583107011244720130,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,遼寧欣城帶皮上腿肉|12KG,6,72,千克,2196,,,14791735,已登记,2026-07-13 00:00:00,2026-07-13 11:27:18,1300610038,1300610,帶皮上腿肉,批發-飛機,2196
2583107011244720130,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,遼寧嘉士德去皮上腿肉|12KG,6,72,千克,2196,,,14791735,已登记,2026-07-13 00:00:00,2026-07-13 11:27:18,1300609018,1300609,去皮上腿肉,批發-飛機,0
2583097931683856393,香港事业部,NFT00.003035,三寶食品集團有限公司,三寶,分销业务冻品水产部销售部,黄佩连,中國金鯧魚(300-400G)|10KG(黃帶),20,200,千克,7469,,,14791716,已登记,2026-07-13 00:00:00,2026-07-13 11:09:42,1800108097,1800108,魚.其他,批發-飛機,7469
2583085691027062789,香港事业部,15MYKD.KSH05,佳城興業有限公司火炭,佳城興業,分销业务冻品水产部销售部,岑美玉,河南去皮上腿肉|12KG,5,60,千克,942,,,14790925,已登记,2026-07-14 00:00:00,2026-07-13 10:45:56,1300609001,1300609,去皮上腿肉,批發-加工,942
2583070581332115457,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹寸骨|10KG (1K*10包),2,20,千克,950.4,,,14790858,已登记,2026-07-13 00:00:00,2026-07-13 10:16:38,1300111003,1300111,寸骨,批發-飛機,950.4
2583066011509981186,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,128,,,14790841,已登记,2026-07-13 00:00:00,2026-07-13 10:07:45,1300624103,1300624,琵琶腿,凍肉店,128
